BrakeTestLog04.txt
Time,LeftWheel,RightWheel,OutputShaft,Brake1,Brake2
127.763000,386.990143,389.247437,1230.104736,0.872063,0.480000
127.880997,391.574097,392.638062,1231.855713,0.737437,0.480563
127.999001,404.432556,408.204956,1287.516846,0.683250,0.480563
128.117004,396.000366,422.591736,1336.521240,0.709125,0.478875
128.235001,409.391449,433.725647,1352.976562,0.715125,0.478500
128.352997,429.772949,442.412323,1427.223389,0.692062,0.477375
128.472000,429.876404,464.022095,1491.510742,0.706125,0.476438
128.589996,441.602478,468.573883,1496.956177,0.712687,0.477750
128.707993,461.358887,490.289825,1588.702515,0.704063,0.477750
128.826004,465.659882,501.821625,1576.113037,0.738937,0.478125
128.944000,483.931091,520.834717,1612.556396,0.773250,0.478125
129.042999,509.889313,530.551819,1743.510376,0.760125,0.478687
129.160995,527.224548,541.028992,1739.886963,0.860250,0.479062
129.279007,542.493530,564.120789,1820.830322,0.702187,0.477750
129.397003,539.831421,575.324341,1905.003906,0.766875,0.477563
129.514999,566.785828,595.557129,2015.474243,0.899063,0.479625
129.632996,590.517456,632.705200,2050.090576,0.782813,0.479062
129.751007,630.978577,646.151367,2134.142822,1.030500,0.485250
129.869003,662.787170,675.071289,2192.688477,1.471313,0.504938
129.987000,665.466614,684.729797,2303.115723,2.742000,0.581625
130.104996,719.895752,718.313354,2367.548828,1.181625,0.508313
130.223007,735.881165,736.846375,2428.625488,1.148813,0.519938
130.341003,741.435486,765.090454,2430.888428,2.889188,0.615562
130.459000,772.024902,770.071960,2381.582520,4.786125,0.837375
130.563995,747.185913,759.503235,2409.799805,4.348875,0.992250
130.682007,767.892822,760.560364,2380.857910,4.786125,0.999938
130.800003,734.872620,755.024658,2359.727051,3.916125,0.942937
130.917999,739.412537,726.448486,2241.119629,3.716625,0.873563
131.035995,694.213074,678.589478,2097.486572,3.514500,0.872625
131.154007,682.698730,684.446289,2109.729248,4.787250,1.067438
131.272003,656.471680,650.192932,2048.947021,4.746000,1.150125
131.389999,639.799377,640.346313,1994.128540,4.121063,1.121438
131.509003,610.767212,613.079407,1932.242554,3.833625,1.001438
131.626999,591.894592,586.192200,1842.129517,3.335250,0.898687
131.744995,569.417725,563.623230,1725.973022,3.105562,0.900000
131.843994,556.668884,545.361816,1692.683960,4.424438,0.904688
131.962006,526.742737,525.736084,1659.077881,4.183875,0.920812
132.080002,509.556763,506.783325,1588.267944,3.324000,0.799688
132.199005,492.008575,490.435272,1512.897461,2.820375,0.771750
132.317001,479.438110,471.804962,1458.375610,3.463687,0.773625
132.416000,450.672760,454.187256,1416.263428,3.495000,0.869438
132.533997,431.245483,441.018219,1367.531860,1.710750,0.665062
132.651993,408.982910,429.633545,1195.258911,0.818438,0.489375
132.770996,402.849731,419.854065,1051.309814,0.674062,0.485813
132.889008,376.257416,396.059998,1166.505615,0.831187,0.488813
132.988007,354.049347,383.323853,1172.325439,0.724312,0.481313
133.106003,376.891266,390.683746,1171.341064,0.836812,0.483750
133.223999,367.374878,382.841064,1059.209839,0.695250,0.485438
133.343002,347.317505,382.412109,1270.119019,0.814500,0.484875
133.460999,354.551453,398.314331,1323.607178,0.802312,0.483000
133.578995,356.441437,402.314117,1247.652100,0.693000,0.482625
133.677994,362.276825,417.116821,1301.537354,0.790688,0.482063
133.796005,350.396484,412.679169,1370.415771,0.842250,0.482812
133.914993,372.386780,420.423340,1339.754150,0.683438,0.485625
134.033005,368.503998,431.915985,1353.923096,0.868500,0.484875
134.151001,359.966034,432.622314,1391.627075,0.786563,0.481688
134.250000,362.054535,425.170990,1349.214111,0.775312,0.483000
134.367996,375.902405,414.667603,1343.323730,0.865687,0.484125
134.485992,353.366882,425.123077,1347.396240,0.725438,0.484688
134.604996,369.938782,429.151428,1363.243896,0.715125,0.484125
134.723007,367.225830,423.542175,1349.021973,0.866250,0.483000
134.822006,357.040192,427.691284,1336.719727,0.698062,0.481688
134.940002,349.850952,426.497437,1362.418457,0.751688,0.482063
135.059006,360.133240,419.535248,1354.840210,0.802688,0.484500
135.177002,362.049927,427.546844,1376.557251,0.814875,0.483750
135.294998,352.205078,423.577148,1368.863037,0.839437,0.482437
135.393997,369.422180,426.785034,1367.656494,0.696375,0.479062
135.511993,388.398560,433.841370,1435.647217,0.796687,0.479438
135.630005,376.735107,448.490814,1543.130493,0.869250,0.480375
135.748993,422.647095,472.458069,1614.827637,0.749438,0.480563
135.867004,447.988525,475.056000,1708.882446,0.733312,0.480750
135.966003,469.880646,506.245819,1789.922852,0.753000,0.480750
136.084000,500.979370,533.522583,1839.888916,0.757313,0.480375
136.201996,528.546814,553.071350,1878.443726,0.801938,0.479250
136.320999,568.073669,585.414978,1994.791382,0.817688,0.478500
136.438995,594.019958,619.373352,2031.465088,0.816188,0.480375
136.537994,615.634644,628.511841,2103.098389,0.781313,0.477375
136.656006,650.410706,656.549194,2186.403076,0.684563,0.476063
136.774002,660.672119,684.532959,2175.620850,0.715875,0.477750
136.893005,682.770935,686.978271,2638.522217,0.747750,0.476625
137.011002,706.087585,712.265930,2482.073730,0.804563,0.478687
137.128998,717.383240,720.427368,2387.331299,0.869812,0.479438
137.227997,766.453857,763.274292,2470.050537,1.444875,0.504188
137.345993,758.984497,771.411499,2545.680908,1.713000,0.557437
137.464005,814.663940,803.054810,2692.152588,3.661688,0.715875
137.582001,817.755127,816.269897,2638.986816,3.917438,0.846563
137.699997,846.027283,847.461243,2721.664551,4.786687,1.240875
137.819000,863.826416,851.310181,2818.312744,4.785937,1.265813
137.936996,846.485596,870.678223,2785.084473,4.785937,1.377187
138.035995,866.573669,859.161865,2594.033691,4.786125,1.188375
138.154999,820.135986,836.904114,2355.188721,4.787063,1.376250
138.272995,804.026550,824.881714,2127.885986,4.787063,1.268813
138.371994,758.892334,780.402527,1995.941650,4.787063,1.020938
138.490005,741.028931,755.386902,1889.347290,4.785937,1.383563
138.608994,692.173279,712.017395,1814.589233,4.787063,1.529812
138.707993,673.756836,683.837830,1696.208984,4.787813,1.575188
138.826004,664.226746,650.343018,1612.831055,4.787625,1.569563
138.945007,636.829102,627.586792,1549.013306,4.787625,1.571250
139.044006,583.476501,585.043396,1539.764404,4.787813,1.403062
139.162003,540.862122,555.117615,1484.854492,4.787813,1.350750
139.281006,497.938538,520.303528,1453.417969,4.787625,1.621500
139.380005,508.347046,497.384979,1411.510010,4.787250,1.332750
139.498993,472.424591,470.494141,1384.828369,1.925438,0.629812
139.617004,431.142273,437.370728,1330.544189,1.134375,0.562312
139.716003,402.115936,392.914948,1266.900757,1.232437,0.580312
139.835007,364.271515,368.351257,1136.485596,1.477500,0.533625
139.934006,362.934906,366.167603,1093.806030,1.097250,0.521625
140.052002,352.024048,350.733215,1007.455200,0.797063,0.481313
140.171005,327.830688,334.642334,1076.252441,0.657000,0.483750
140.270004,330.229187,332.752686,1059.047729,0.652313,0.480938
