BrakeTestLog09.txt
Time,LeftWheel,RightWheel,OutputShaft,Brake1,Brake2
11.069000,0.000000,0.000000,34.617874,0.662813,0.470812
11.187000,1.088301,1.074311,51.891804,0.648938,0.470437
11.305000,0.000000,0.000000,75.879929,0.617437,0.471188
11.422000,23.642517,27.577763,92.067513,0.599625,0.471188
11.540000,23.642517,27.577763,106.239822,0.588938,0.472125
11.659000,32.386673,35.925716,123.634010,0.609375,0.472500
11.777000,39.263382,42.208225,138.529312,0.632812,0.472125
11.876000,39.263382,42.208225,144.334976,0.664125,0.471188
11.994000,43.832611,47.937580,195.250412,0.681000,0.470437
12.113000,48.859795,55.416306,197.185501,0.609750,0.471750
12.231000,58.132256,71.939522,205.863205,0.602625,0.472688
12.330000,69.194023,79.029144,259.423950,0.691312,0.473812
12.448000,81.874199,93.485291,253.540771,0.599625,0.470437
12.566000,94.838371,99.126305,254.438522,0.615938,0.470625
12.685000,102.143166,110.267189,287.173859,0.688500,0.471188
12.784000,102.946487,120.591034,270.037933,0.579750,0.471750
12.902000,120.173882,128.401672,339.304474,0.677813,0.474000
13.021000,126.280479,143.499512,351.079773,0.594938,0.471188
13.120000,136.855545,149.580139,394.321747,0.675938,0.473063
13.238000,135.785706,158.667191,411.812592,0.610500,0.471750
13.357000,151.578888,168.866013,427.422455,0.584437,0.473438
13.475000,159.158997,177.637085,431.424988,0.679688,0.471188
13.574000,164.462051,180.555603,488.131653,0.587438,0.472688
13.693000,177.976166,189.909363,567.613892,0.575813,0.472875
13.792000,181.560196,197.483658,508.445862,0.690188,0.470437
13.910000,193.850861,201.970413,517.355835,0.701438,0.473812
14.029000,187.412796,203.915802,655.912109,0.605250,0.474000
14.147000,198.266937,208.183487,561.343933,0.589312,0.472313
14.246000,209.278793,207.999222,630.055786,0.633563,0.471563
14.365000,200.205200,210.165710,635.638062,0.700688,0.472500
14.483000,211.448898,215.879440,653.471375,0.723750,0.476438
14.582000,215.789993,214.314270,664.643188,0.606000,0.473625
14.701000,204.185181,215.306107,666.987793,0.597000,0.471563
14.819000,216.594131,218.478699,694.163208,0.591000,0.471188
14.918000,217.336502,215.894104,675.133362,0.699188,0.473438
15.037000,202.869385,215.426254,682.668884,0.712125,0.476625
15.155000,217.429840,214.352844,679.796814,0.624563,0.474000
15.254000,213.882706,214.217850,684.462708,0.591000,0.471000
15.373000,213.497742,213.816376,664.520508,0.591750,0.472313
15.491000,217.501709,215.771164,676.399292,0.686250,0.472313
15.590000,215.606918,213.835144,682.821716,0.717938,0.476250
15.709000,215.217606,211.742386,677.363953,0.617625,0.474187
15.827000,220.000931,209.670197,658.089539,0.605438,0.472125
15.926000,219.172302,207.579132,698.944946,0.615750,0.474187
16.044001,226.284027,206.143692,671.955200,0.675938,0.472688
16.162001,226.102142,206.715363,662.427124,0.706875,0.474937
16.281000,221.957596,204.475357,684.532959,0.654563,0.473438
16.399000,208.379791,202.415009,688.771118,0.660563,0.472125
16.497999,219.059509,201.674911,694.163208,0.613312,0.476438
16.615999,212.466934,200.750198,645.638000,0.657000,0.476438
16.735001,222.924927,195.148224,714.904175,0.671813,0.475500
16.853001,222.954254,193.494339,651.289001,0.705938,0.474937
16.952000,213.786438,188.731400,697.350098,0.681375,0.471938
17.070999,223.398285,189.177902,684.275330,0.600563,0.473438
17.170000,210.535400,184.927139,677.430298,0.660375,0.476438
17.288000,224.277603,182.080719,708.184692,0.691688,0.475688
17.407000,224.247177,189.575790,612.824341,0.685313,0.474562
17.506001,217.820557,179.773178,687.886658,0.627937,0.472875
17.625000,216.730759,176.904587,655.506104,0.618750,0.473438
17.724001,202.643692,181.547012,621.306641,0.702375,0.475500
17.843000,211.982529,174.393005,683.815247,0.722625,0.475313
17.941999,217.734482,175.687180,623.044312,0.598500,0.472313
18.061001,201.450638,175.804703,666.582703,0.642000,0.471188
18.160000,210.448547,175.293137,657.810608,0.702187,0.475125
18.278999,201.538757,175.267639,613.800293,0.674438,0.477000
18.378000,211.796875,175.281311,661.628540,0.612562,0.471000
18.497000,209.738586,174.759018,612.471985,0.629063,0.474187
18.596001,200.523773,175.238464,677.922729,0.711750,0.476438
18.715000,208.050293,179.528381,581.387817,0.725062,0.474000
18.813999,212.599945,176.307922,727.743225,0.640312,0.473625
