BrakeTestLog08.txt
Time,LeftWheel,RightWheel,OutputShaft,Brake1,Brake2
5.015000,0.000000,0.000000,0.000000,3.285000,0.673875
5.133000,0.000000,0.000000,0.000000,3.284250,0.673688
5.250000,0.000000,0.000000,0.000000,3.267563,0.670500
5.367000,0.000000,0.000000,0.000000,3.272063,0.670687
5.484000,0.000000,0.000000,0.000000,3.272438,0.671625
5.602000,0.000000,0.000000,0.000000,3.267937,0.672000
5.719000,1.240245,1.240245,1.116211,3.270188,0.672562
5.819000,0.000000,0.000000,78023.406250,3.270562,0.672750
5.936000,0.000000,0.000000,44809.558594,3.271312,0.672938
6.035000,0.000000,0.000000,91324.203125,3.263062,0.672938
6.153000,0.000000,0.000000,128296.515625,3.261375,0.673125
6.252000,555555.562500,555555.562500,173913.046875,3.248250,0.672938
6.371000,563380.250000,566572.250000,47808.765625,3.254437,0.672000
6.470000,557103.062500,560224.125000,109.793053,3.244313,0.672562
6.570000,564971.750000,564971.750000,502793.312500,3.240188,0.672938
6.689000,561797.750000,564971.750000,109689.210938,3.231188,0.672375
6.807000,0.000000,0.000000,173410.406250,3.234750,0.671813
6.924000,0.000000,0.000000,222.074463,3.228563,0.671438
7.042000,0.000000,0.000000,0.000000,3.226687,0.670875
7.159000,0.000000,0.000000,0.000000,3.227625,0.670500
7.277000,0.000000,0.000000,0.000000,3.225750,0.670125
7.394000,0.000000,0.000000,0.000000,3.221250,0.670313
7.511000,0.000000,0.000000,0.000000,3.221062,0.669937
7.629000,0.000000,0.000000,0.000000,3.219375,0.669937
7.746000,0.000000,0.000000,0.000000,3.217313,0.668250
7.863000,0.000000,0.000000,0.000000,2.754750,0.636563
7.980000,0.000000,0.000000,0.000000,1.931437,0.594000
8.098000,0.000000,0.000000,0.000000,0.931875,0.498375
8.215000,0.000000,0.000000,0.000000,0.827062,0.490313
8.332000,0.000000,0.000000,0.000000,0.813937,0.490500
8.449000,0.000000,0.000000,0.000000,0.986063,0.496500
8.566000,0.000000,0.000000,0.000000,1.110375,0.498750
8.684000,0.000000,0.000000,0.000000,1.112813,0.498563
8.801000,0.000000,0.000000,0.000000,1.104375,0.497063
8.918000,0.000000,0.000000,0.000000,1.065562,0.495750
9.036000,0.000000,0.000000,0.000000,1.010813,0.494063
9.153000,0.000000,0.000000,0.000000,0.827250,0.487687
9.270000,0.000000,0.000000,0.000000,0.752438,0.481313
9.387000,0.000000,0.000000,0.000000,0.751125,0.480188
9.505000,0.000000,0.000000,0.000000,0.755813,0.480563
9.622000,0.000000,0.000000,0.000000,0.764250,0.481125
9.739000,0.000000,0.000000,0.000000,0.761625,0.480000
9.857000,0.000000,0.000000,0.000000,0.757688,0.479813
9.974000,0.000000,0.000000,0.000000,0.748875,0.479438
10.091000,0.000000,0.000000,0.000000,0.739125,0.478500
10.209000,0.000000,0.000000,0.000000,0.739875,0.478312
10.326000,0.000000,0.000000,0.000000,0.726375,0.476813
10.443000,0.000000,0.000000,0.000000,0.722438,0.476063
10.561000,0.000000,0.000000,0.000000,0.719813,0.475875
10.678000,0.000000,0.000000,0.000000,0.715500,0.475125
10.796000,0.000000,0.000000,1.412647,0.723938,0.475500
10.913000,0.000000,0.000000,0.000000,0.735375,0.476063
11.031000,1.391603,1.372932,29.687672,0.763687,0.477000
11.149000,0.000000,0.000000,69.205986,0.805687,0.476625
11.267000,23.303576,0.000000,95.945396,0.827812,0.475688
11.386000,23.303576,26.038067,112.783081,0.819750,0.475313
11.485000,34.128525,37.342262,150.160431,0.746437,0.474937
11.585000,34.128525,37.342262,183.973663,0.680625,0.475125
11.704000,61.241978,64.118385,269.713043,0.761438,0.477188
11.803000,72.658234,76.378181,190.861359,0.822750,0.476063
11.903000,82.169807,85.904449,267.248260,0.721875,0.474562
12.022000,98.767624,102.178078,283.312866,0.724312,0.474750
12.122000,107.696823,117.235771,285.992126,0.826125,0.478312
12.221000,114.884956,122.805542,316.264435,0.686625,0.475688
12.340000,129.207321,143.374619,327.877228,0.829688,0.475500
12.440000,142.652649,152.802399,370.489288,0.708188,0.473250
12.539000,159.652344,167.873825,315.010223,0.824437,0.478125
12.639000,161.026184,177.476929,397.664368,0.703500,0.475125
12.758000,173.354691,184.373444,433.454987,0.684000,0.476813
12.857000,177.054459,188.772034,504.603119,0.839063,0.475688
12.976000,175.317413,190.594910,532.572754,0.776250,0.475313
13.076000,182.918854,196.290894,525.449280,0.688125,0.477000
13.175000,181.846283,192.289932,573.033081,0.848437,0.475500
13.275000,192.577850,197.150772,584.806763,0.783562,0.475688
13.394000,186.845001,204.305115,606.160645,0.695250,0.476063
13.493000,209.249222,214.151093,581.035034,0.716812,0.475688
13.593000,212.308594,221.001083,654.919373,0.803250,0.474187
13.712000,210.982941,226.569336,672.484924,0.818812,0.477375
13.812000,226.427490,232.194199,677.797607,0.830813,0.479062
13.911000,227.353088,235.225754,695.493530,0.712687,0.475500
14.011000,237.524902,238.427322,719.591248,0.681188,0.476250
14.130000,233.999680,243.837296,769.381958,0.669563,0.474187
14.229000,244.063782,240.065491,755.915039,0.732000,0.477375
14.329000,251.680908,244.500565,778.849915,0.756187,0.475875
14.448000,238.265167,249.765839,778.099060,0.778500,0.478875
14.547000,257.102783,251.239563,796.745728,0.789000,0.477750
14.647000,258.246796,256.097351,817.609497,0.863063,0.480750
14.766000,253.056915,262.527466,817.557495,0.797063,0.477188
14.865000,266.930756,258.630829,852.737122,0.857437,0.478875
14.965000,273.364075,264.775116,839.979309,0.860062,0.479062
15.084000,279.168579,263.784393,848.456238,0.855750,0.477563
15.184000,282.607208,258.057526,883.557007,0.862688,0.479438
15.283000,285.714294,260.347168,822.285767,0.819188,0.478500
15.383000,279.323761,256.939606,846.935364,0.815437,0.480750
15.502000,274.164154,255.356094,852.801758,0.801938,0.477375
15.601000,279.114014,247.538849,847.242188,0.735188,0.478875
15.720000,275.734650,248.996552,821.505188,0.773063,0.480563
15.819000,272.020386,244.908340,847.138550,0.713063,0.478125
15.919000,268.181366,244.102188,805.690002,0.751875,0.484875
16.038000,271.765350,237.043518,836.672241,0.729375,0.477937
16.136999,254.809845,233.934540,815.742004,0.792375,0.484125
16.256001,266.023590,230.147217,832.785828,0.824063,0.483187
16.355000,254.359406,224.849976,813.791016,0.848250,0.482250
16.474001,263.013947,225.560242,820.800964,0.883313,0.485438
16.573000,255.889954,227.085648,781.680908,0.887625,0.480375
16.691000,262.674377,224.575012,789.041138,0.840937,0.483000
16.809000,244.059006,217.377609,790.958496,0.821063,0.480750
16.927000,254.573074,214.115799,791.163574,0.727875,0.477750
17.045000,242.406036,215.474747,778.418823,0.715312,0.478875
17.163000,252.517609,213.113739,793.335938,0.654188,0.475125
17.281000,240.613953,217.758179,751.327332,0.691875,0.478125
17.399000,249.371262,212.126648,781.185608,0.608437,0.474750
17.517000,240.302902,215.800018,772.701294,0.643687,0.476625
17.635000,250.373703,215.411148,730.021729,0.618937,0.475688
17.753000,236.279266,212.694458,755.017700,0.644437,0.475125
17.872000,244.944931,212.959198,807.634827,0.628875,0.476438
17.990000,239.223007,220.127594,687.440063,0.664500,0.474000
18.108000,252.491455,218.525009,749.466003,0.691312,0.478312
18.226000,240.948456,213.072647,768.567261,0.720000,0.475875
18.325001,250.976624,210.807236,837.828918,0.784875,0.479250
18.443001,258.553284,219.336487,740.673706,0.796500,0.477563
18.561001,257.589874,219.416382,768.419678,0.771375,0.477188
18.679001,252.878067,219.890656,788.933899,0.803062,0.477937
18.797001,255.049988,214.781693,892.140320,0.783000,0.476438
18.916000,262.647827,225.713242,786.806091,0.794062,0.478500
19.034000,267.874939,229.955627,724.503540,0.760500,0.476438
19.152000,260.162231,228.770401,831.082520,0.728437,0.479438
19.270000,260.700073,223.273605,910.576355,0.712875,0.478875
19.388000,264.186462,229.541016,820.437988,0.683062,0.481313
19.487000,279.109375,237.301132,784.529114,0.701625,0.480188
19.605000,278.658630,235.592346,862.655640,0.688875,0.480000
19.723000,283.002716,239.891281,835.996094,0.700688,0.484500
19.841000,270.740051,238.782608,893.663879,0.823687,0.480188
19.959999,285.859253,242.691345,851.812988,0.801000,0.479813
20.077999,271.627686,241.346252,896.954895,0.865125,0.476813
20.195999,290.272827,246.649872,872.651062,0.859875,0.478125
20.313999,286.638489,247.650116,890.714233,0.757875,0.475875
20.413000,298.728149,251.775955,908.356812,0.813750,0.481500
20.531000,296.248444,252.287292,877.440918,0.726000,0.479250
20.649000,298.147034,254.208420,917.122681,0.687375,0.484500
20.767000,296.910339,255.102707,892.038574,0.693375,0.478500
20.885000,282.386566,258.354553,919.145813,0.858563,0.479625
21.004000,302.662079,256.803040,928.979614,0.865313,0.475875
21.122000,298.931305,264.243378,916.226379,0.737813,0.482250
21.240000,306.239319,264.377533,976.271179,0.684937,0.480563
21.358000,308.334106,270.835358,940.768188,0.716250,0.478125
21.457001,313.794891,269.256927,978.250183,0.849187,0.478500
21.575001,314.804474,275.248535,983.251953,0.800812,0.477000
21.693001,305.230743,284.372040,981.541504,0.605438,0.480000
21.812000,331.248138,294.696198,1028.494995,0.727875,0.474375
21.917000,333.802856,300.605408,1023.116699,0.641250,0.476438
22.035000,327.449615,311.145569,1089.990967,0.632625,0.476438
22.134001,344.436829,315.935303,1154.860352,0.624563,0.473812
22.252001,360.348663,333.782288,1146.248535,0.717000,0.475688
22.370001,371.522095,356.079071,1264.489014,0.636375,0.478875
22.488001,400.481384,373.884888,1233.662598,0.612562,0.477188
22.607000,420.577179,393.779877,1327.668701,0.647438,0.476438
22.725000,434.676758,415.369507,1369.164917,0.645000,0.474937
22.843000,440.560669,436.006256,1415.750977,0.622875,0.475125
22.961000,448.370178,453.319458,1491.584961,0.614625,0.475688
23.059999,473.030151,463.065857,1574.734253,0.629063,0.475125
23.177999,491.709808,480.324707,1602.221802,0.671625,0.475125
23.296000,511.925293,510.768280,1681.190430,0.731625,0.475500
23.414000,515.571533,525.207275,1748.965210,0.601313,0.476438
23.532000,545.452576,549.672546,1807.247070,0.621000,0.476063
23.650999,574.041260,575.861084,1864.106689,0.631312,0.474562
23.768999,593.436584,592.803345,1915.138306,1.012688,0.490875
23.886999,611.953857,606.314148,1948.347046,4.785000,2.562750
24.004999,627.380127,617.064941,1982.182373,4.785375,2.979187
24.122999,624.789124,630.682068,2061.147461,4.785375,2.976375
24.240999,645.880127,649.586853,2081.863770,4.785563,3.094125
24.340000,624.597900,630.904907,1932.242554,4.785750,3.133875
24.458000,607.841736,619.179688,437.031097,4.785937,2.942812
24.577000,556.605347,556.354553,17.195518,4.785937,3.367500
24.694000,509.465881,508.830780,0.000000,4.785937,3.337312
24.812000,467.175079,460.346893,0.000000,4.785937,2.955188
24.910999,424.802521,416.007996,0.000000,4.785750,3.322875
25.028999,353.008881,365.350189,0.000000,4.785937,3.290437
25.146999,328.959290,329.948608,0.000000,4.785937,3.022687
25.264000,282.201294,282.668732,0.000000,4.785563,3.311250
25.382000,234.251846,227.753601,0.000000,4.785563,3.382313
25.500000,187.537048,184.848526,0.000000,4.785563,3.305813
25.599001,152.483078,153.377640,0.000000,4.785563,2.732063
25.716999,88.428162,88.955070,0.000000,4.785563,1.461750
25.834999,0.000000,0.000000,0.000000,1.120125,0.513375
25.952000,0.000000,12.542520,0.000000,0.637313,0.476813
26.069000,0.000000,0.000000,0.000000,0.585000,0.475500
26.186001,0.000000,0.000000,0.000000,0.574500,0.474750
26.302999,0.000000,0.000000,0.000000,0.556125,0.473438
26.421000,0.000000,0.000000,0.000000,0.560063,0.473063
26.538000,0.000000,0.000000,0.000000,0.561562,0.473063
26.655001,0.000000,855.640564,0.000000,0.560625,0.472313
26.771999,0.000000,845.844788,0.000000,0.561562,0.472125
26.889999,0.000000,807.187195,2.427728,0.561750,0.472500
27.007000,0.000000,0.000000,39.052303,0.562500,0.471750
27.125000,3.790276,15.271659,104.137314,0.566250,0.472313
27.224001,3.790276,15.271659,142.168640,0.596250,0.472500
27.341999,42.629311,41.714508,203.741592,0.673125,0.473438
27.461000,72.167328,70.843803,247.257843,0.673500,0.473250
27.579000,75.080681,74.260139,239.548050,0.622500,0.473625
27.677999,76.579880,74.790184,212.889008,0.685687,0.473063
27.796000,81.545181,79.562691,249.806732,0.692250,0.475500
27.914000,85.146027,85.965118,231.827606,0.581813,0.474000
28.032000,100.804672,104.775177,244.444305,0.651375,0.474750
28.150999,125.360016,127.459320,296.351898,0.617437,0.471938
28.268999,146.519287,147.132172,301.560608,0.789563,0.473812
28.368000,154.634903,156.472107,312.822052,0.594938,0.473812
28.486000,174.596252,174.901459,270.174927,0.688125,0.475500
28.605000,187.616898,188.109772,398.427521,0.735188,0.472688
28.723000,202.649841,203.862167,419.476746,0.624375,0.474187
28.822001,224.966309,224.219269,501.928284,0.584813,0.472875
28.940001,236.680771,238.192764,554.020020,0.578625,0.476063
29.059000,250.888123,250.100998,628.375366,0.569063,0.473438
29.177000,271.471710,267.893982,733.547180,0.581813,0.475313
29.275999,277.711792,273.941833,747.154602,0.606750,0.472875
29.393999,298.967957,288.416351,819.757996,0.614438,0.473625
29.513000,284.682495,294.835236,880.669250,0.622312,0.471188
29.631001,299.467987,295.307556,897.961731,0.574500,0.474187
29.730000,314.413483,300.651978,978.202454,0.539813,0.473250
29.848000,298.657684,307.672913,981.836060,0.634313,0.471375
29.966000,327.607819,315.079712,997.694153,0.592125,0.473812
30.084999,332.034546,325.083801,1056.871338,0.552000,0.472875
30.184000,337.189667,329.431763,1037.984497,0.636937,0.471375
30.302000,347.193298,339.051422,1095.383545,0.562875,0.474562
30.421000,350.180511,352.486267,1120.441162,0.602625,0.473625
30.520000,371.821869,359.526642,1174.911743,0.558000,0.472125
30.638000,386.821747,376.475555,1202.621704,0.642187,0.472313
30.756001,395.000854,390.288055,1282.325317,0.625687,0.474375
30.875000,397.672821,403.462524,1259.119873,0.582000,0.474375
30.974001,413.482849,403.917175,1290.553955,0.580312,0.473625
31.091999,416.538239,412.361786,1287.664307,0.591375,0.472688
31.211000,421.056183,423.263397,1348.708740,0.597750,0.472500
31.329000,416.611115,423.041382,1342.602295,0.754313,0.474750
31.427999,414.849976,425.928833,1364.546143,0.638062,0.474000
31.546000,431.243591,432.732758,1343.504150,0.682125,0.475125
31.664000,429.219574,431.343140,1350.661865,0.600375,0.473063
31.782000,423.399597,425.220703,1324.737305,0.658875,0.473438
31.900999,421.727417,423.255341,1238.441162,0.708938,0.475313
32.019001,397.450745,415.612061,1295.719116,0.694500,0.474187
32.118000,406.295135,407.279694,1274.471680,0.614062,0.473625
32.237000,395.016479,401.014557,1243.703735,0.809062,0.476063
32.335999,383.201965,400.058411,1235.143921,0.733125,0.476063
32.455002,367.732910,391.121552,1221.863281,0.689250,0.475688
32.554001,374.065308,390.402344,1187.530884,0.881813,0.475125
32.672001,358.867981,389.208038,1166.211060,0.698812,0.478125
32.791000,354.401306,385.867981,1174.497803,0.864375,0.479250
32.889999,333.358887,376.355835,1193.001099,0.895500,0.477000
33.008999,321.372406,375.910858,1156.396240,0.724125,0.477000
33.108002,319.238922,374.969299,1151.071777,0.680438,0.476625
33.227001,312.761932,362.539520,1118.283325,0.887625,0.474750
33.326000,306.519531,353.666809,1083.078125,0.863438,0.475500
33.445000,295.227356,346.919281,1056.859131,0.697125,0.475313
33.543999,290.026581,341.015259,1099.821045,0.693188,0.475500
33.661999,287.219727,333.953949,1096.524658,0.825000,0.475125
33.780998,281.748474,341.074585,1055.421387,0.690562,0.476813
33.880001,293.288239,340.606415,1021.914368,0.702187,0.475125
33.999001,282.052063,353.136627,1192.637451,0.856313,0.477563
34.098000,300.939240,355.020355,1198.130981,0.696375,0.476813
34.216999,295.306702,365.126740,1114.544189,0.867750,0.475125
34.316002,319.579193,375.384552,1279.117676,0.716438,0.477188
34.416000,318.842468,380.124084,1203.473999,0.755437,0.476438
34.535000,343.561737,384.883331,1219.437744,0.684375,0.475500
34.633999,335.795288,403.647339,1296.129639,0.877125,0.475125
34.752998,329.770172,408.888428,1298.795044,0.729375,0.476625
34.852001,350.156006,412.249573,1321.139771,0.844125,0.475875
34.971001,362.684143,417.290863,1352.447998,0.722625,0.475875
35.070000,358.598999,420.424194,1351.726807,0.695813,0.474187
35.188999,391.292175,426.018677,1362.851807,0.685313,0.472875
35.287998,405.170776,424.881012,1351.158569,0.798750,0.474375
35.407001,393.072479,441.693176,1367.552490,0.765188,0.475125
35.506001,430.428711,452.189941,1538.185303,0.829313,0.475500
35.625000,453.481842,478.955902,1566.579712,0.754313,0.475500
35.723999,459.650726,482.024139,1627.148071,0.810562,0.475313
35.842999,474.526245,530.968750,1695.521851,0.697313,0.475875
35.942001,499.923767,514.579346,1755.361084,0.707250,0.475875
36.042000,522.134583,536.108215,1745.048462,0.720937,0.476438
36.160999,528.132263,563.090027,1783.467163,0.736875,0.476438
36.259998,541.288086,578.854492,1849.948608,0.748125,0.477000
36.379002,570.265259,599.567139,1885.982056,0.832875,0.475500
36.478001,574.659790,598.642883,1898.173462,0.831187,0.477188
36.597000,589.704346,618.574585,1916.442993,1.022625,0.482625
36.695999,618.199829,616.355591,1938.965576,1.117125,0.482437
36.814999,620.149292,618.563110,1947.841187,1.147688,0.484875
36.914001,620.607239,622.414978,1919.263062,1.167000,0.484875
37.033001,610.044373,615.970276,1900.819580,0.987375,0.484500
37.132000,608.603821,610.215576,1877.483765,1.103063,0.484688
37.250999,572.657349,590.362366,1785.537354,0.979125,0.483750
37.349998,592.606689,578.703735,1829.323975,1.172063,0.484125
37.469002,571.647461,570.452271,1774.640381,1.159125,0.484125
37.568001,536.283630,538.379761,1713.404541,1.104750,0.485063
37.667999,550.357666,539.607178,1688.111938,0.906375,0.482812
37.785999,545.610291,541.680969,1662.111328,0.925687,0.483187
37.886002,522.770630,490.212891,1636.289307,1.240875,0.482063
38.004002,512.026184,503.981506,1598.266846,1.200938,0.482625
38.104000,505.300629,505.416840,1566.975220,0.848813,0.481875
38.222000,494.623474,497.294708,1525.449463,0.932437,0.482250
38.321999,483.171112,489.609253,1524.183838,1.168125,0.487875
38.439999,480.828186,474.001099,1489.018555,0.940125,0.486750
38.558998,473.561096,469.954651,1449.532104,1.142812,0.486562
38.658001,454.630188,456.614746,1448.109375,1.502625,0.489000
38.776001,454.093414,452.713013,1394.635376,1.098938,0.485250
38.895000,449.693848,444.220367,1433.748779,1.476000,0.495187
38.993999,436.213593,442.920776,1411.886475,3.050812,0.669563
39.112999,431.011261,443.765015,1364.359863,3.155813,0.757500
39.212002,412.275085,445.547455,1351.493408,3.265687,0.760875
39.331001,423.103149,439.349945,1342.111694,3.684562,0.732562
39.430000,416.217499,423.179230,1324.405884,2.778188,0.749438
39.549000,399.685852,420.913513,1249.826416,3.576188,0.752813
39.647999,381.083038,414.870636,1274.931885,3.600375,0.721875
39.748001,389.824829,401.671753,1221.921265,3.183750,0.785812
39.867001,371.698151,383.340057,1167.095703,2.653125,0.802125
39.966000,353.355621,380.509552,1146.212158,2.637187,0.628125
40.066002,355.087158,371.238647,1155.134521,3.053625,0.801938
40.185001,344.914398,356.381104,1056.145752,3.441937,0.694500
40.284000,337.257324,351.942902,1064.370850,3.463125,0.771563
40.403000,324.456726,334.883850,1029.336182,3.401438,0.738750
40.502998,298.108337,328.570160,1006.013794,3.463125,0.751500
40.602001,307.841492,322.040955,979.869141,3.320625,0.655875
40.721001,279.093384,311.659515,935.871948,3.262125,0.769688
40.820000,285.338470,301.271515,919.178589,2.858813,0.636563
40.919998,259.704193,291.098358,924.015259,2.505000,0.780750
41.039001,263.323517,283.019135,845.467407,2.008312,0.692438
41.138000,241.804031,268.739197,827.061523,2.348625,0.755813
41.257000,243.628525,260.394958,791.877136,2.647687,0.664312
41.355999,241.556992,254.741043,725.657227,2.821125,0.683438
41.456001,231.982208,245.236603,769.211060,2.219250,0.743250
41.575001,225.802429,234.584015,709.986389,2.409938,0.650625
41.674000,202.971497,228.488937,725.446655,2.755500,0.714188
41.792999,202.570419,221.616974,603.791809,1.880813,0.678375
41.891998,195.240997,206.644653,600.831177,1.777313,0.597188
42.011002,186.209335,196.520035,572.606506,1.414312,0.622125
42.110001,176.447754,190.294769,541.369690,1.496250,0.606562
42.229000,168.295059,179.223526,509.855804,1.578187,0.600750
42.327999,156.315216,172.198837,520.813782,1.470750,0.576187
42.446999,149.907944,162.164047,497.004211,1.630875,0.626063
42.546001,147.452072,157.902054,463.287109,1.431188,0.580688
42.646000,128.706924,152.469467,477.899811,1.397250,0.604500
42.764999,127.832611,142.863358,440.031097,0.925125,0.498750
42.863998,120.504799,138.074829,429.968811,0.612938,0.470812
42.983002,105.965714,128.821579,371.360657,0.706688,0.475313
43.082001,101.964142,117.638954,357.786041,0.696938,0.475688
43.201000,93.119926,110.372475,350.448883,0.645938,0.477000
43.299999,88.054756,102.726471,310.954956,0.691125,0.472875
43.418999,82.671036,97.314415,323.053650,0.738937,0.473250
43.518002,78.141205,87.831818,310.487244,0.669563,0.474375
43.637001,78.085716,82.635307,290.584106,0.823875,0.481125
43.736000,74.642578,78.670807,294.812286,1.144500,0.490500
43.855000,70.463745,72.803040,253.361618,1.622625,0.512625
43.953999,67.543793,69.419258,222.994431,1.469063,0.511312
44.073002,64.889671,61.042683,201.459457,1.582687,0.507375
44.172001,60.143173,61.042683,237.767532,1.745438,0.507375
44.291000,52.870872,55.559723,208.251144,1.625250,0.460313
44.389999,43.886204,48.713181,238.619507,1.155375,0.387375
44.508999,2096.414307,1784.805908,173.749359,0.844875,0.334875
