BrakeTestLog07.txt
Time,LeftWheel,RightWheel,OutputShaft,Brake1,Brake2
14.014000,0.000000,0.000000,0.000000,2.595750,0.643313
14.131000,0.000000,0.000000,0.000000,2.592937,0.643313
14.248000,0.000000,0.000000,0.000000,2.590312,0.641438
14.365000,0.000000,0.000000,0.000000,2.589937,0.641625
14.482000,0.000000,0.000000,0.000000,2.589750,0.642000
14.599000,0.000000,0.000000,0.000000,2.589375,0.641438
14.716000,0.000000,0.000000,0.000000,2.589188,0.642187
14.834000,0.000000,0.000000,0.000000,2.588625,0.641438
14.951000,0.000000,0.000000,0.000000,2.587687,0.642375
15.068000,0.000000,0.000000,0.000000,2.588813,0.641625
15.185000,0.000000,0.000000,0.000000,2.588625,0.642000
15.302000,0.000000,0.000000,0.000000,2.588438,0.642187
15.419000,0.000000,0.000000,0.000000,2.587125,0.641625
15.536000,0.000000,0.000000,0.000000,2.586000,0.641625
15.654000,0.000000,0.000000,0.000000,2.585250,0.641438
15.771000,0.000000,0.000000,0.000000,2.583937,0.641813
15.888000,0.000000,0.000000,0.000000,2.584125,0.641625
16.004999,0.000000,0.000000,0.000000,2.583375,0.640875
16.122000,0.000000,0.000000,0.000000,2.583563,0.641250
16.239000,0.000000,0.000000,0.000000,2.582438,0.641813
16.356001,0.000000,0.000000,0.000000,2.582250,0.641438
16.473000,0.000000,0.000000,0.000000,2.581875,0.641062
16.591000,0.000000,0.000000,0.000000,2.581500,0.641813
16.708000,0.000000,0.000000,0.000000,2.580750,0.641438
16.825001,0.000000,0.000000,0.000000,2.580375,0.641438
16.941999,0.000000,0.000000,0.000000,2.580563,0.641438
17.059000,0.000000,0.000000,0.000000,2.579625,0.641250
17.176001,0.000000,0.000000,0.000000,2.578687,0.641625
17.292999,0.000000,0.000000,0.000000,2.578875,0.641250
17.410000,0.000000,0.000000,0.000000,2.578500,0.641625
17.527000,0.000000,0.000000,0.000000,2.579437,0.642000
17.643999,0.000000,0.000000,0.000000,2.581500,0.642375
17.761000,0.000000,0.000000,0.000000,2.581312,0.642375
17.878000,0.000000,0.000000,0.000000,2.581125,0.642937
17.996000,0.000000,0.000000,0.000000,2.582438,0.642750
18.113001,0.000000,0.000000,0.000000,2.582062,0.642937
18.230000,0.000000,0.000000,0.000000,2.581125,0.642750
18.347000,0.000000,0.000000,0.000000,2.580000,0.642750
18.465000,0.000000,0.000000,0.000000,2.578875,0.643125
18.582001,0.000000,0.000000,0.000000,2.578500,0.642937
18.698999,0.000000,0.000000,0.000000,2.577563,0.643125
18.816999,0.000000,0.000000,0.000000,2.577938,0.642937
18.934000,0.000000,0.000000,0.000000,2.577938,0.642563
19.051001,0.000000,0.000000,0.000000,2.577000,0.642563
19.167999,0.000000,0.000000,0.000000,2.575875,0.642750
19.285999,0.000000,0.000000,0.000000,2.576813,0.643125
19.403000,0.000000,0.000000,0.000000,2.574750,0.642375
19.520000,0.000000,0.000000,0.000000,2.574375,0.642937
19.638000,0.000000,0.000000,0.000000,2.574188,0.642750
19.754999,0.000000,0.000000,0.000000,2.575687,0.643687
19.872000,0.000000,0.000000,0.000000,2.574000,0.642937
19.989000,0.000000,0.000000,0.000000,2.573437,0.642937
20.107000,0.000000,0.000000,0.000000,2.571750,0.642937
20.224001,0.000000,0.000000,0.000000,2.571000,0.642937
20.341000,0.000000,0.000000,0.000000,2.570250,0.643125
20.459000,0.000000,0.000000,0.000000,2.570063,0.642750
20.576000,0.000000,0.000000,0.000000,2.569313,0.642750
20.693001,0.000000,0.000000,0.000000,2.568187,0.643125
20.809999,0.000000,0.000000,0.000000,2.567250,0.643500
20.927999,0.000000,0.000000,0.000000,2.566313,0.643125
21.045000,0.000000,0.000000,0.000000,2.564812,0.642563
21.162001,0.000000,0.000000,0.000000,2.565187,0.642187
21.280001,0.000000,0.000000,0.000000,2.566875,0.641813
21.396999,0.000000,0.000000,0.000000,2.568187,0.642563
21.514000,0.000000,0.000000,0.000000,2.568375,0.642563
21.631001,0.000000,0.000000,0.000000,2.568938,0.642375
21.749001,0.000000,0.000000,0.000000,2.568563,0.642563
21.865999,0.000000,0.000000,0.000000,2.567812,0.643125
21.983000,0.000000,0.000000,0.000000,2.568000,0.642937
22.101000,0.000000,0.000000,0.276269,2.579813,0.644250
22.218000,0.000000,0.000000,0.000000,2.778000,0.656812
22.334999,0.000000,0.000000,0.000000,2.879437,0.661687
22.452999,0.000000,0.000000,0.000000,2.894438,0.661875
22.570000,0.000000,0.000000,0.000000,2.990062,0.667688
22.687000,0.000000,0.000000,0.000000,3.005625,0.668063
22.805000,0.000000,0.000000,136260.406250,3.002813,0.667500
22.922001,0.000000,0.000000,59880.238281,3.004313,0.667688
23.040001,0.294429,0.000000,230179.031250,3.001500,0.667875
23.158001,0.000000,0.000000,88582.671875,3.000000,0.668250
23.275999,0.000000,0.291335,77419.359375,2.993625,0.668063
23.393999,15.697686,83.819275,170454.546875,3.005063,0.669937
23.493000,550964.187500,555555.562500,104.671608,2.997750,0.668625
23.612000,643086.812500,480769.218750,126.534851,3.007875,0.670125
23.711000,39.188202,61.839825,495867.750000,3.969750,0.767062
23.830000,45.876221,38.417652,491803.250000,4.786500,0.858000
23.948000,0.000000,0.000000,149.432892,4.786687,0.856687
24.065001,0.000000,0.000000,53.193989,4.786687,0.868125
24.183001,0.000000,0.000000,0.000000,4.786687,0.864563
24.299999,0.000000,0.000000,0.000000,4.786500,0.854438
24.417999,0.000000,0.000000,0.000000,4.786500,0.846750
24.535000,0.000000,0.000000,0.000000,4.786687,0.846750
24.652000,0.000000,0.000000,0.000000,4.786875,0.846188
24.768999,0.000000,0.000000,0.000000,4.786687,0.846563
24.886999,0.000000,0.000000,0.000000,4.786687,0.847313
25.004000,0.000000,0.000000,0.000000,4.784625,0.845625
25.121000,0.000000,0.000000,0.000000,4.785188,0.848625
25.239000,0.000000,0.000000,0.000000,4.785000,0.858938
25.356001,0.000000,0.000000,0.000000,4.785000,0.867563
25.473000,0.000000,0.000000,0.000000,4.785188,0.863438
25.590000,0.000000,0.000000,0.000000,4.785188,0.862125
25.707001,0.000000,0.000000,0.000000,4.785188,0.859313
25.825001,0.000000,0.000000,0.000000,4.785188,0.860250
25.941999,0.000000,0.000000,0.000000,4.785000,0.852375
26.059000,0.000000,0.000000,0.000000,4.785188,0.831563
26.176001,0.000000,0.000000,0.000000,4.785188,0.818438
26.292999,0.000000,0.000000,0.000000,4.785375,0.817312
26.410999,0.000000,0.000000,0.000000,4.632000,0.800250
26.528000,0.000000,0.000000,0.000000,3.390000,0.705000
26.645000,0.000000,0.000000,0.000000,0.809438,0.482437
26.763000,0.000000,0.000000,0.000000,0.646313,0.477188
26.879999,0.000000,0.000000,1.936571,0.654188,0.476438
26.997000,0.000000,0.000000,0.000000,0.661687,0.475875
27.115000,0.000000,0.000000,0.000000,0.664312,0.475875
27.232000,0.000000,0.000000,0.000000,0.827062,0.483562
27.349001,0.000000,0.000000,0.000000,0.890625,0.482437
27.466999,0.000000,0.000000,0.000000,0.873000,0.481500
27.584000,0.000000,0.000000,0.000000,0.867188,0.480750
27.701000,0.000000,0.000000,0.000000,0.864563,0.480375
27.819000,0.000000,0.000000,0.000000,0.858375,0.480563
27.936001,0.000000,0.000000,0.000000,0.854813,0.480750
28.052999,0.000000,0.000000,0.000000,0.851625,0.480938
28.171000,0.000000,0.000000,0.000000,0.843562,0.480750
28.288000,0.000000,0.000000,0.000000,0.835875,0.480188
28.405001,0.000000,0.000000,0.000000,0.843375,0.479438
28.523001,0.000000,0.000000,3.768014,0.869812,0.479625
28.641001,0.000000,0.000000,37.537697,0.915000,0.479813
28.757999,0.000000,0.000000,58.436684,0.952125,0.479062
28.875999,1.323320,1.340163,82.923706,0.988312,0.478125
28.993999,0.000000,0.000000,100.690964,1.020187,0.478687
29.112000,28.243694,30.916674,129.535645,0.981562,0.479062
29.231001,38.177540,41.171394,202.288559,0.881813,0.481125
29.330000,54.080963,55.962811,176.537567,0.930000,0.483000
29.448999,68.554123,68.268120,218.494064,1.045313,0.484313
29.548000,78.361794,89.223694,239.055878,0.912938,0.482625
29.653999,94.990753,99.820717,275.568970,0.800438,0.481313
29.773001,104.537117,114.884956,295.177795,0.989062,0.480750
29.872000,112.013565,127.410851,405.363434,0.854625,0.481125
29.990999,126.758774,142.798172,311.204407,1.022812,0.484688
30.090000,139.156479,155.159393,373.813141,0.785062,0.483187
30.208000,153.251190,167.148743,374.117706,0.951187,0.482063
30.327000,155.727707,179.500671,405.245667,1.089188,0.484875
30.426001,171.993591,188.386353,483.475891,0.773063,0.483750
30.525999,179.871307,192.487045,489.958557,0.949125,0.478312
30.645000,183.261292,200.194199,531.790710,1.076813,0.484313
30.743999,193.951233,204.863663,558.713013,0.801000,0.483938
30.863001,201.405212,214.443176,561.918823,0.839250,0.482812
30.962000,211.034576,212.816895,647.395874,0.959250,0.486000
31.080999,214.991348,215.923492,637.773193,1.026375,0.479250
31.180000,221.801529,221.797104,612.659546,1.085813,0.484500
31.299000,228.052246,223.042023,681.947388,0.988688,0.483562
31.398001,215.645981,226.373169,670.064087,0.878250,0.484125
31.497999,234.565857,231.963409,706.846985,0.827438,0.485438
31.617001,238.002869,237.834473,729.501038,0.862875,0.480563
31.716000,230.688751,241.107361,759.307861,1.012313,0.486562
31.834999,241.368958,235.098572,732.496399,0.990188,0.480000
31.934000,241.022522,244.112335,745.421875,1.092937,0.486000
32.053001,246.241425,245.173157,787.708313,1.093313,0.482250
32.152000,242.480682,242.678680,759.997192,1.081875,0.487500
32.251999,250.219894,246.853546,788.975403,0.852938,0.485063
32.370998,249.197891,246.700684,785.786011,0.934313,0.483000
32.470001,254.872208,250.565643,780.484436,0.813563,0.486375
32.589001,253.457169,247.744904,794.102478,0.881250,0.480188
32.688000,249.639267,248.862381,794.095459,0.906000,0.489563
32.787998,257.885132,246.030899,792.086121,1.017187,0.487125
32.907001,253.926651,241.844406,799.740540,1.004812,0.489938
33.006001,259.917480,242.616272,789.837463,1.087312,0.490687
33.125000,245.720459,238.455490,772.005310,1.161750,0.489000
33.223999,257.674500,238.924942,810.066467,1.120875,0.492000
33.342999,245.810165,235.582626,796.439026,1.104187,0.486375
33.442001,262.226990,233.465683,809.450806,0.934875,0.483562
33.561001,257.248291,228.332657,798.998596,0.667125,0.477750
33.660000,262.890503,226.931046,807.410278,0.639938,0.476063
33.778999,258.648224,225.602737,807.225586,0.630750,0.476625
33.877998,262.185730,222.355148,800.341431,0.643125,0.476063
33.997002,265.559448,224.238861,779.450256,0.649125,0.477750
34.096001,262.874939,221.046982,794.968689,0.693000,0.481500
34.215000,263.953247,213.766785,792.794373,0.688875,0.478875
34.313999,246.732346,216.119263,791.278381,0.751500,0.483750
34.414001,255.558044,212.570129,779.227600,0.723938,0.480750
34.533001,244.656387,210.215637,778.021729,0.679313,0.481313
34.632000,254.171906,211.771088,771.350403,0.645000,0.477375
34.750999,243.834366,208.887756,766.463013,0.644813,0.474000
34.849998,252.200760,210.624969,771.995483,0.666188,0.477937
34.969002,243.564697,210.553574,738.419128,0.683250,0.475875
35.069000,249.497879,206.098022,766.822144,0.750000,0.478125
35.167999,257.065125,210.367111,750.071899,0.760312,0.483562
35.286999,249.994080,210.699539,704.567139,0.709125,0.480000
35.386002,245.499084,207.558029,753.831970,0.668625,0.481313
35.486000,231.757751,205.592102,806.578125,0.674250,0.478875
35.605000,247.036194,210.773697,696.753540,0.696000,0.474375
35.703999,245.100449,211.581543,753.762573,0.763500,0.478687
35.804001,243.709854,208.593643,733.861206,0.712687,0.482063
35.923000,238.598007,202.615356,707.497131,0.677250,0.480000
36.022999,233.034775,205.793930,718.749390,0.665625,0.481125
36.122002,234.975662,199.998810,738.986023,0.734062,0.476250
36.241001,219.706100,198.507812,678.986450,0.758438,0.474750
36.341000,232.293701,199.135162,724.177063,0.691688,0.482812
36.439999,231.214417,198.608337,675.082703,0.647062,0.482437
36.540001,218.800659,195.707550,704.211548,0.709688,0.475313
36.659000,227.278931,197.156998,669.829712,0.785250,0.477563
36.757999,211.982086,197.057739,662.049500,0.711750,0.479250
36.858002,224.454041,193.650955,718.574341,0.655688,0.478312
36.977001,226.091660,193.191544,634.732544,0.697500,0.480938
37.076000,218.591888,192.228027,657.390137,0.764250,0.476625
37.175999,219.736511,191.523361,722.575256,0.672375,0.478500
37.294998,214.235992,190.035675,617.574097,0.641062,0.483750
37.394001,218.411926,189.446320,666.634583,0.711750,0.480188
37.493999,217.007523,188.909683,657.719238,0.746437,0.475313
37.612999,205.215759,187.066589,688.755249,0.695813,0.478312
37.712002,211.374481,187.646667,704.625122,0.668250,0.482437
37.812000,219.798096,187.906693,601.640503,0.772500,0.474937
37.931000,212.895737,186.472015,650.234985,0.780375,0.478875
38.029999,213.963242,187.136780,634.452881,0.678375,0.481688
38.130001,211.100967,187.300827,660.982239,0.714563,0.480938
38.249001,213.484085,187.083221,660.216125,0.806063,0.484688
38.348999,215.986679,187.395752,630.139526,0.859125,0.482250
38.448002,200.194397,185.098450,657.704834,0.777750,0.480563
38.567001,213.570709,186.165131,610.316406,0.908813,0.488063
38.667000,211.310165,185.150726,618.490845,0.942563,0.481875
38.765999,202.356033,182.855804,645.628784,0.747938,0.476813
38.884998,204.486633,182.362610,652.022766,0.855188,0.488813
38.985001,198.921249,182.346985,610.146729,1.031250,0.487500
39.084000,203.119705,179.163635,655.995789,1.189312,0.490687
39.183998,203.176666,181.648254,612.572021,1.719375,0.527625
39.303001,191.288712,176.102066,607.422729,1.868062,0.539438
39.402000,204.317215,172.787811,624.418945,1.430250,0.528750
39.501999,203.194412,174.128815,636.112061,1.603500,0.520312
39.620998,187.230515,168.783630,592.095520,1.751063,0.537750
39.720001,196.640396,164.099197,651.475220,1.323375,0.529875
39.820000,194.373840,163.360397,591.994263,1.776188,0.518250
39.938999,177.578430,158.581772,550.381287,1.500563,0.521438
40.037998,184.509171,154.602158,555.082703,1.565063,0.520500
40.138000,181.660950,150.110703,509.787933,1.780875,0.534187
40.257000,164.931320,148.542938,501.676422,1.686000,0.514125
40.355999,171.520691,141.426697,523.573914,1.659000,0.523500
40.474998,164.992554,134.888412,494.353363,1.785938,0.544500
40.574001,154.099823,133.362488,490.559479,2.424750,0.556125
40.693001,153.886169,126.797188,431.109802,2.273062,0.553875
40.792999,147.669373,118.041733,442.929749,2.200875,0.561562
40.891998,142.775055,115.540619,429.200928,2.759625,0.589688
41.011002,133.391220,107.961105,393.649963,2.349562,0.668625
41.110001,132.067169,96.792679,395.819275,3.237562,0.670875
41.229000,122.997833,84.930130,397.149353,3.143063,0.635250
41.347000,102.426796,80.597000,352.193970,2.594063,0.655875
41.465000,91.005600,69.819794,353.500549,3.277688,0.632062
41.583000,69.937553,62.956490,287.925842,3.597000,0.703875
41.701000,58.807358,53.215309,256.007629,3.862313,0.806813
41.818001,58.807358,53.215309,260.355652,3.427688,0.883500
41.936001,43.273727,40.533066,209.855270,3.833625,0.877312
42.054001,0.000000,0.000000,187.103973,4.201313,0.873000
42.171001,0.000000,0.000000,150.614883,4.122188,0.847875
42.287998,0.000000,0.000000,119.509056,1.608938,0.590250
42.404999,0.000000,0.000000,48.560909,0.830437,0.494063
42.522999,0.000000,0.000000,0.000000,0.777375,0.488438
42.639999,0.000000,0.000000,0.000000,0.770063,0.484688
42.757000,0.000000,8.383910,0.000000,0.769688,0.484125
42.874001,0.000000,0.000000,0.000000,0.764813,0.483187
42.991001,5.851574,0.000000,0.000000,0.759188,0.482250
43.108002,0.000000,0.000000,0.000000,0.763500,0.479813
43.224998,0.000000,0.000000,0.000000,0.767062,0.479250
43.341999,0.000000,0.000000,0.000000,0.770625,0.479062
43.459000,0.000000,0.000000,0.000000,0.768188,0.479062
43.576000,0.000000,0.000000,0.000000,0.780187,0.478875
43.693001,0.000000,0.000000,4.039927,0.805687,0.478875
43.810001,0.000000,0.000000,66.799225,0.822937,0.479062
43.928001,7.219779,5.218815,84.341255,0.825563,0.478312
44.046001,7.219779,5.218815,155.463379,0.795563,0.477375
44.164001,40.095467,41.085640,272.748352,0.592687,0.473250
44.282001,77.909775,80.998322,141.926178,0.638250,0.474375
44.398998,107.334656,94.589973,172.631744,0.642187,0.474187
44.516998,123.461754,116.733246,199.249283,0.747375,0.474562
44.636002,142.763733,143.591415,211.158539,0.605625,0.475688
44.754002,166.416489,167.337967,598.647095,0.657375,0.475125
44.872002,185.777084,183.435410,800.683228,0.717750,0.473812
44.990002,202.657440,202.418503,313.638000,0.627000,0.475125
45.108002,213.720642,220.879028,363.188049,0.638250,0.472500
45.207001,236.244080,230.917557,395.563538,0.641250,0.478687
45.325001,242.875275,241.672882,605.773010,0.632250,0.474937
45.443001,259.961395,258.971771,561.452515,0.629625,0.477563
45.561001,276.825043,269.500031,648.969055,0.716625,0.473250
45.680000,284.386597,283.035156,806.119324,0.648375,0.476250
45.798000,296.911255,295.500854,864.777649,0.600000,0.476625
45.916000,314.460480,306.168060,940.325867,0.674062,0.472875
46.034000,322.664948,320.774994,1024.852661,0.681375,0.474562
46.152000,342.815582,332.943237,1107.794678,0.604500,0.476063
46.270000,367.230560,355.539764,1185.239746,0.630750,0.475875
46.368999,381.028595,379.200836,1238.918579,0.610500,0.473625
46.487000,402.269623,409.193756,1317.195312,0.603375,0.473063
46.605000,430.334259,429.269318,1388.331787,0.611813,0.473063
46.723999,445.826538,451.865082,1490.251221,0.592687,0.473438
46.841999,466.147186,475.698883,1543.990967,0.632250,0.474750
46.941002,483.495880,497.823303,1730.935791,0.643500,0.474000
47.058998,520.585205,528.165771,1819.670654,0.682312,0.475500
47.176998,551.603882,555.459900,1849.321533,4.785188,1.819500
47.296001,596.680115,574.834900,1889.565430,4.785563,3.317063
47.395000,589.323853,597.384033,1966.031494,4.785750,3.305625
47.513000,632.599060,622.628174,2043.921509,4.786125,3.513562
47.631001,636.500732,641.171570,2004.476562,4.786125,3.465000
47.749001,606.240662,601.024719,1421.452881,4.785937,3.263062
47.867001,554.654236,548.809814,65.365074,4.785937,3.232875
47.985001,497.691956,505.910278,64.813736,4.785937,3.532875
48.103001,454.859741,454.293518,0.000000,4.785937,3.246562
48.221001,437.039093,401.091766,12.687993,4.785937,3.563625
48.339001,394.598755,360.742554,0.000000,4.785937,3.166125
48.457001,339.624298,313.757477,0.000000,4.785937,3.482625
48.574001,275.418365,278.589172,0.000000,4.785750,3.449625
48.692001,236.039444,233.321594,0.000000,4.785937,3.262687
48.810001,186.999786,188.092957,0.000000,4.785750,2.965688
48.926998,141.002548,134.353333,0.000000,4.786125,2.585438
49.044998,56.748032,44.590591,0.000000,4.785750,1.982062
49.161999,0.000000,0.000000,0.000000,4.785937,1.487625
49.278999,0.000000,0.000000,0.000000,2.430187,0.686063
49.396000,0.000000,0.000000,0.000000,0.786188,0.476438
49.513000,0.000000,0.000000,0.000000,0.615750,0.473063
49.630001,0.000000,0.000000,0.000000,0.617437,0.472125
49.747002,0.000000,0.000000,0.000000,0.618375,0.471750
49.863998,0.000000,0.000000,0.000000,0.598875,0.471188
49.980999,0.000000,0.000000,0.000000,0.598500,0.470437
50.098000,0.000000,0.000000,0.000000,0.600375,0.470250
50.215000,0.000000,0.000000,0.000000,0.599625,0.470625
50.332001,0.000000,0.000000,0.000000,0.601875,0.470250
50.449001,0.000000,0.000000,0.000000,0.603000,0.470625
50.566002,0.000000,0.000000,2.556766,0.601500,0.470812
50.683998,0.000000,0.000000,0.000000,0.604688,0.470812
50.800999,0.000000,0.000000,0.000000,0.610687,0.470062
50.917999,0.000000,0.000000,17.936104,0.621750,0.470625
51.035000,0.000000,0.000000,46.337425,0.643687,0.471375
51.153000,2.832102,2.846632,68.391739,0.655875,0.471375
51.271000,0.000000,2.846632,96.796051,0.656250,0.472313
51.388000,30.500362,34.213978,138.453979,0.632625,0.471188
51.507000,41.912422,45.755871,139.998184,0.599063,0.472125
51.625000,49.238708,55.565769,204.340866,0.598125,0.473438
51.743000,58.323868,64.024109,185.736664,0.625875,0.474375
51.841999,69.255318,69.904160,197.722885,0.649125,0.475875
51.959999,74.755646,76.130219,241.489182,0.585187,0.473438
52.077999,85.434738,89.158699,267.426544,0.615188,0.471938
52.195999,91.532257,98.838402,282.171936,0.642750,0.473438
52.314999,98.557076,109.433624,289.692261,0.584625,0.472125
52.432999,103.907761,118.085571,280.111633,0.650438,0.474562
52.532001,116.135170,127.614098,339.373566,0.586875,0.475313
52.650002,121.667450,136.652161,315.401031,0.675938,0.471750
52.768002,132.352341,149.151093,323.187622,0.567750,0.472688
52.887001,134.311386,154.698425,374.208710,0.649500,0.474375
53.005001,148.370911,167.924850,425.554047,0.647250,0.472500
53.104000,153.021835,179.355774,401.205414,0.578625,0.471938
53.222000,160.906219,191.146484,464.173523,0.654188,0.473250
